RECORDING_SESSION_LABEL,TRIAL_INDEX,IA_LABEL,fractal,half,IA_DWELL_TIME,IA_DWELL_TIME_%
119,15,CS,win_fractal.jpg,1,595,0.5566
119,15,US,win_fractal.jpg,1,133,0.1244
119,16,CS,nowin_fractal.jpg,1,1183,0.8378
119,16,US,nowin_fractal.jpg,1,229,0.1622
119,17,CS,win_fractal.jpg,1,500,0.3028
119,17,US,win_fractal.jpg,1,689,0.4173
119,18,CS,win_fractal.jpg,1,0,0
119,18,US,win_fractal.jpg,1,1281,0.7708
119,19,CS,nowin_fractal.jpg,1,759,0.5991
119,19,US,nowin_fractal.jpg,1,199,0.1571
119,20,CS,nowin_fractal.jpg,1,775,0.7332
119,20,US,nowin_fractal.jpg,1,156,0.1476
119,21,CS,win_fractal.jpg,2,544,0.4714
119,21,US,win_fractal.jpg,2,0,0
119,22,CS,win_fractal.jpg,2,0,0
119,22,US,win_fractal.jpg,2,0,0
119,23,CS,win_fractal.jpg,2,0,0
119,23,US,win_fractal.jpg,2,413,0.3249
119,24,CS,nowin_fractal.jpg,2,0,0
119,24,US,nowin_fractal.jpg,2,0,0
119,25,CS,nowin_fractal.jpg,2,0,0
119,25,US,nowin_fractal.jpg,2,342,0.5797
119,26,CS,nowin_fractal.jpg,2,356,0.6159
119,26,US,nowin_fractal.jpg,2,0,0
119,27,CS,win_fractal.jpg,2,444,0.6549
119,27,US,win_fractal.jpg,2,100,0.1475
119,28,CS,nowin_fractal.jpg,2,415,0.2927
119,28,US,nowin_fractal.jpg,2,0,0
119,29,CS,win_fractal.jpg,2,2638,1
119,29,US,win_fractal.jpg,2,0,0
119,30,CS,win_fractal.jpg,2,1398,0.6973
119,30,US,win_fractal.jpg,2,119,0.0594
119,31,CS,nowin_fractal.jpg,2,211,0.1588
119,31,US,nowin_fractal.jpg,2,0,0
119,32,CS,win_fractal.jpg,2,492,0.4
119,32,US,win_fractal.jpg,2,0,0
119,33,CS,nowin_fractal.jpg,2,987,0.4396
119,33,US,nowin_fractal.jpg,2,402,0.1791
119,34,CS,win_fractal.jpg,2,636,0.5814
119,34,US,win_fractal.jpg,2,441,0.4031
119,35,CS,nowin_fractal.jpg,2,453,0.3919
119,35,US,nowin_fractal.jpg,2,238,0.2059
119,36,CS,win_fractal.jpg,2,0,0
119,36,US,win_fractal.jpg,2,508,1
119,37,CS,nowin_fractal.jpg,2,293,0.2421
119,37,US,nowin_fractal.jpg,2,485,0.4008
119,38,CS,win_fractal.jpg,2,527,0.3485
119,38,US,win_fractal.jpg,2,583,0.3856
119,39,CS,nowin_fractal.jpg,2,993,0.5477
119,39,US,nowin_fractal.jpg,2,0,0
119,40,CS,nowin_fractal.jpg,2,2033,0.9076
119,40,US,nowin_fractal.jpg,2,0,0
120,1,CS,nowin_fractal.jpg,1,2098,0.5796
120,1,US,nowin_fractal.jpg,1,228,0.063
120,2,CS,win_fractal.jpg,1,2284,0.607
120,2,US,win_fractal.jpg,1,1149,0.3053
120,3,CS,nowin_fractal.jpg,1,248,0.0666
120,3,US,nowin_fractal.jpg,1,3281,0.8813
120,4,CS,nowin_fractal.jpg,1,1277,0.3462
120,4,US,nowin_fractal.jpg,1,1005,0.2724
120,5,CS,nowin_fractal.jpg,1,3971,1
120,5,US,nowin_fractal.jpg,1,0,0
120,6,CS,win_fractal.jpg,1,3964,1
120,6,US,win_fractal.jpg,1,0,0
120,7,CS,nowin_fractal.jpg,1,4000,1
120,7,US,nowin_fractal.jpg,1,0,0
120,8,CS,nowin_fractal.jpg,1,1396,0.3753
120,8,US,nowin_fractal.jpg,1,2168,0.5828
120,9,CS,win_fractal.jpg,1,3550,0.9024
120,9,US,win_fractal.jpg,1,0,0
120,10,CS,win_fractal.jpg,1,1637,0.4448
120,10,US,win_fractal.jpg,1,1792,0.487
120,11,CS,nowin_fractal.jpg,1,3960,1
120,11,US,nowin_fractal.jpg,1,0,0
120,12,CS,nowin_fractal.jpg,1,2662,0.6936
120,12,US,nowin_fractal.jpg,1,0,0
120,13,CS,win_fractal.jpg,1,2566,0.7007
120,13,US,win_fractal.jpg,1,453,0.1237
120,14,CS,win_fractal.jpg,1,3924,1
