id,trial,ia,dt,ptdt
103,41,total,754,0.426
103,42, coins,251,0.1042
103,42,total,1143,0.4747
103,43, coins,189,0.076
103,43,total,1085,0.4363
103,45, coins,169,0.0669
103,45,total,1069,0.4234
103,46, coins,253,0.1084
103,46,total,1351,0.5791
103,48, coins,257,0.1013
103,48,total,894,0.3525
103,51, coins,237,0.0897
103,51,total,1291,0.4885
103,52, coins,216,0.0863
103,52,total,1746,0.6973
103,55, coins,222,0.0928
103,55,total,1407,0.588
103,56, coins,336,0.1489
103,56,total,1309,0.58
103,57, coins,0,0
103,57,total,1745,0.7808
103,59, coins,128,0.0752
103,59,total,766,0.4503
103,61, coins,323,0.1308
103,61,total,1204,0.4874
103,62, coins,0,0
103,62,total,767,0.3238
103,63, coins,204,0.0916
103,63,total,582,0.2613
103,64, coins,177,0.0664
103,64,total,499,0.1872
103,66, coins,0,0
103,66,total,1457,0.7859
103,68, coins,0,0
103,68,total,1003,0.4218
103,71, coins,174,0.0843
103,71,total,1122,0.5439
103,72, coins,157,0.0714
103,72,total,1455,0.6614
103,73, coins,294,0.1228
103,73,total,967,0.4039
103,75, coins,490,0.2089
103,75,total,964,0.4109
103,76, coins,0,0
103,76,total,1170,0.4502
103,79, coins,129,0.0696
103,79,total,843,0.4549
103,81, coins,0,0
103,81,total,1166,0.5716
103,83, coins,0,0
103,83,total,1225,0.5319
103,84, coins,223,0.1134
103,84,total,561,0.2854
103,85, coins,0,0
103,85,total,1297,0.5342
103,88, coins,67,0.0312
103,88,total,628,0.2925
103,91, coins,221,0.0977
103,91,total,1087,0.4808
103,92, coins,322,0.1524
103,92,total,258,0.1221
103,93, coins,77,0.0296
103,93,total,616,0.2368
103,95, coins,338,0.1327
103,95,total,775,0.3043
103,98, coins,236,0.0876
103,98,total,808,0.3
103,99, coins,112,0.0633
103,99,total,467,0.2638
105,2, coins,310,0.109
105,2,total,894,0.3145
105,5, coins,229,0.0759
105,5,total,864,0.2862
105,7, coins,184,0.0675
105,7,total,261,0.0958
105,9, coins,169,0.0587
105,9,total,429,0.1491
105,10, coins,0,0
105,10,total,0,0
105,11, coins,0,0
105,11,total,703,0.2559
105,12, coins,0,0
105,12,total,458,0.1545
105,13, coins,0,0
105,13,total,292,0.0968
105,14, coins,0,0
105,14,total,558,0.2036
105,16, coins,0,0
105,16,total,337,0.1123
105,22, coins,623,0.2201
105,22,total,1140,0.4027
105,26, coins,442,0.1731
105,26,total,250,0.0979
105,27, coins,0,0
105,27,total,472,0.1534
105,28, coins,205,0.078
105,28,total,386,0.1469
105,29, coins,0,0
105,29,total,325,0.1139
105,30, coins,0,0
105,30,total,568,0.1878
105,31, coins,361,0.1209
105,31,total,991,0.3319
105,32, coins,826,0.3316
105,32,total,331,0.1329
105,33, coins,0,0
105,33,total,0,0
105,36, coins,0,0
105,36,total,638,0.2183
105,38, coins,265,0.0923
105,38,total,470,0.1637
105,42, coins,139,0.048
105,42,total,264,0.0911
105,44, coins,83,0.0284
105,44,total,342,0.1171
105,47, coins,242,0.079
105,47,total,369,0.1205
105,49, coins,204,0.0671
105,49,total,391,0.1287
105,50, coins,389,0.149
105,50,total,281,0.1077
105,51, coins,104,0.0383
105,51,total,469,0.1726
105,52, coins,0,0
105,52,total,400,0.1406
105,53, coins,0,0
105,53,total,588,0.1948
105,58, coins,123,0.0413
105,58,total,274,0.092
105,64, coins,290,0.101
105,64,total,611,0.2129
105,66, coins,0,0
105,66,total,387,0.1229
105,69, coins,0,0
105,69,total,319,0.1053
105,70, coins,0,0
105,70,total,574,0.2105
105,71, coins,0,0
105,71,total,538,0.178
105,72, coins,0,0
105,72,total,480,0.1617
105,74, coins,0,0
105,74,total,775,0.2473
105,75, coins,0,0
105,75,total,343,0.1201
105,76, coins,460,0.1584
105,76,total,384,0.1322
105,80, coins,0,0
105,80,total,286,0.0983
105,82, coins,0,0
105,82,total,572,0.189
105,83, coins,0,0
105,83,total,685,0.2356
105,84, coins,0,0
105,84,total,550,0.1767
105,85, coins,0,0
105,85,total,473,0.1721
105,88, coins,0,0
105,88,total,957,0.3248
105,91, coins,0,0
105,91,total,431,0.1479
105,92, coins,262,0.1059
105,92,total,386,0.156
105,96, coins,118,0.0391
105,96,total,291,0.0964
105,99, coins,186,0.0623
105,99,total,381,0.1276
107,1, coins,443,0.1698
107,1,total,584,0.2238
107,2, coins,0,0
107,2,total,497,0.2049
107,5, coins,265,0.1057
107,5,total,1072,0.4274
107,7, coins,165,0.0797
107,7,total,359,0.1735
107,8, coins,184,0.0889
107,8,total,781,0.3775
107,10, coins,192,0.089
107,10,total,864,0.4006
107,12, coins,79,0.0283
107,12,total,688,0.2463
107,14, coins,0,0
107,14,total,287,0.1087
107,15, coins,209,0.0768
107,15,total,424,0.1557
107,16, coins,0,0
107,16,total,803,0.2887
107,18, coins,0,0
107,18,total,215,0.0764
107,20, coins,0,0
107,20,total,349,0.1543
107,21, coins,0,0
107,21,total,105,0.0398
107,22, coins,186,0.0713
107,22,total,551,0.2112
107,23, coins,169,0.0708
107,23,total,476,0.1993
107,24, coins,198,0.0705
107,24,total,0,0
107,27, coins,0,0
107,27,total,0,0
107,31, coins,0,0
107,31,total,0,0
107,34, coins,286,0.1576
107,34,total,465,0.2562
107,36, coins,101,0.0455
107,36,total,247,0.1112
107,37, coins,453,0.1768
107,37,total,0,0
107,38, coins,131,0.0611
107,38,total,0,0
107,39, coins,532,0.2471
107,39,total,60,0.0279
107,40, coins,258,0.1569
107,40,total,0,0
107,41, coins,284,0.1217
107,41,total,433,0.1856
107,44, coins,235,0.0983
107,44,total,356,0.1489
107,46, coins,0,0
107,46,total,156,0.0672
107,48, coins,0,0
107,48,total,0,0
107,49, coins,0,0
107,49,total,0,0
107,52, coins,0,0
107,52,total,0,0
107,53, coins,0,0
107,53,total,68,0.0267
107,54, coins,553,0.2251
107,54,total,0,0
107,55, coins,0,0
107,55,total,0,0
107,56, coins,155,0.0704
107,56,total,0,0
107,60, coins,0,0
107,60,total,71,0.0291
107,62, coins,259,0.0894
107,62,total,251,0.0866
107,63, coins,0,0
107,63,total,0,0
107,64, coins,0,0
107,64,total,0,0
107,65, coins,0,0
107,65,total,0,0
107,66, coins,134,0.0578
107,66,total,0,0
107,67, coins,0,0
107,67,total,0,0
107,69, coins,224,0.1006
107,69,total,0,0
107,70, coins,141,0.0578
107,70,total,122,0.05
107,72, coins,0,0
107,72,total,0,0
107,74, coins,0,0
107,74,total,0,0
107,76, coins,0,0
107,76,total,72,0.0258
107,79, coins,773,0.381
107,79,total,101,0.0498
107,83, coins,0,0
107,83,total,0,0
107,84, coins,0,0
107,84,total,143,0.0593
107,85, coins,153,0.0775
107,85,total,0,0
107,87, coins,0,0
107,87,total,265,0.1029
107,88, coins,0,0
107,88,total,127,0.0475
107,91, coins,0,0
107,91,total,0,0
107,92, coins,0,0
107,92,total,162,0.0626
107,93, coins,391,0.1874
107,93,total,0,0
107,95, coins,0,0
107,95,total,0,0
107,96, coins,0,0
107,96,total,0,0
107,97, coins,132,0.0546
107,97,total,0,0
107,99, coins,367,0.2878
107,99,total,0,0
108,3, coins,326,0.1257
108,3,total,647,0.2494
108,4, coins,203,0.0796
108,4,total,1640,0.6429
108,6, coins,102,0.038
108,6,total,1485,0.5531
108,8, coins,833,0.3187
108,8,total,1120,0.4285
108,10, coins,0,0
108,10,total,652,0.2299
108,11, coins,104,0.0398
108,11,total,1649,0.6304
108,12, coins,1728,0.6165
108,12,total,465,0.1659
108,13, coins,775,0.3208
108,13,total,406,0.168
108,14, coins,557,0.25
108,14,total,220,0.0987
108,16, coins,1169,0.4346
108,16,total,739,0.2747
108,17, coins,0,0
108,17,total,242,0.0949
108,19, coins,0,0
108,19,total,540,0.2059
108,22, coins,0,0
108,22,total,413,0.164
108,23, coins,0,0
108,23,total,232,0.0864
108,24, coins,0,0
108,24,total,1315,0.4268
108,25, coins,171,0.0571
108,25,total,1897,0.6338
108,28, coins,0,0
108,28,total,2533,0.8633
108,30, coins,171,0.0616
108,30,total,282,0.1017
108,31, coins,0,0
108,31,total,485,0.1883
108,32, coins,72,0.0336
108,32,total,1250,0.5828
108,33, coins,0,0
108,33,total,1071,0.5132
108,35, coins,0,0
108,35,total,1202,0.4413
108,37, coins,0,0
108,37,total,2153,0.7884
108,41, coins,0,0
108,41,total,2176,0.8221
108,44, coins,0,0
108,44,total,860,0.3322
108,45, coins,0,0
108,45,total,0,0
108,47, coins,0,0
108,47,total,899,0.556
108,48, coins,0,0
108,48,total,421,0.8734
108,49, coins,0,0
108,49,total,842,0.7478
108,52, coins,1937,0.6744
108,52,total,557,0.1939
108,53, coins,98,0.0426
108,53,total,279,0.1213
108,58, coins,132,0.0688
108,58,total,1178,0.6142
108,61, coins,0,0
108,61,total,423,0.19
108,62, coins,0,0
108,62,total,878,0.3449
108,64, coins,104,0.0426
108,64,total,834,0.3417
108,67, coins,0,0
108,67,total,534,0.2385
108,68, coins,0,0
108,68,total,1725,0.6063
108,71, coins,201,0.0896
108,71,total,1010,0.4501
108,72, coins,0,0
108,72,total,540,0.2216
108,75, coins,0,0
108,75,total,465,0.1511
108,78, coins,0,0
108,78,total,213,0.0761
108,79, coins,0,0
108,79,total,980,0.3367
108,80, coins,0,0
108,80,total,411,0.1587
108,81, coins,0,0
108,81,total,331,0.1493
108,82, coins,129,0.0657
108,82,total,897,0.4567
108,84, coins,0,0
108,84,total,0,0
108,85, coins,0,.
108,85,total,0,.
108,90, coins,295,0.1089
108,90,total,1198,0.4422
108,92, coins,321,0.1402
108,92,total,800,0.3495
108,94, coins,0,0
108,94,total,756,0.3574
108,98, coins,0,0
108,98,total,0,0
108,99, coins,0,0
108,99,total,0,0
111,2, coins,239,0.154
111,2,total,588,0.3789
111,3, coins,0,0
111,3,total,763,0.4012
111,6, coins,53,0.0329
111,6,total,729,0.4531
111,9, coins,0,0
111,9,total,1794,0.7576
111,11, coins,0,0
111,11,total,518,0.3207
111,12, coins,272,0.1239
111,12,total,528,0.2405
111,14, coins,72,0.0495
111,14,total,882,0.6066
111,15, coins,154,0.0794
111,15,total,286,0.1475
111,17, coins,0,0
111,17,total,764,0.329
111,19, coins,268,0.1783
111,19,total,456,0.3034
111,20, coins,0,0
111,20,total,1807,0.6343
111,21, coins,0,0
111,21,total,472,0.2305
111,22, coins,135,0.0728
111,22,total,155,0.0836
111,24, coins,354,0.1542
111,24,total,1122,0.4887
111,29, coins,0,0
111,29,total,817,0.6166
111,30, coins,186,0.1047
111,30,total,1161,0.6537
111,32, coins,197,0.0934
111,32,total,643,0.3047
111,34, coins,353,0.1699
111,34,total,435,0.2093
111,35, coins,212,0.1106
111,35,total,485,0.253
111,38, coins,136,0.0891
111,38,total,469,0.3071
111,39, coins,147,0.1059
111,39,total,431,0.3105
111,42, coins,94,0.0403
111,42,total,726,0.3111
111,43, coins,106,0.0934
111,43,total,406,0.3577
111,44, coins,63,0.0268
111,44,total,1270,0.5404
111,45, coins,102,0.063
111,45,total,1008,0.6226
111,47, coins,0,0
111,47,total,918,0.5866
111,48, coins,94,0.0444
111,48,total,1058,0.5002
111,51, coins,0,0
111,51,total,1517,0.7004
111,52, coins,176,0.0953
111,52,total,714,0.3868
111,53, coins,130,0.0625
111,53,total,936,0.45
111,55, coins,0,0
111,55,total,226,0.1879
111,56, coins,190,0.1114
111,56,total,719,0.4217
111,57, coins,0,0
111,57,total,496,0.4046
111,59, coins,0,0
111,59,total,1396,0.6115
111,60, coins,111,0.0654
111,60,total,957,0.5643
111,66, coins,0,0
111,66,total,825,0.3987
111,67, coins,0,0
111,67,total,547,0.4624
111,69, coins,0,0
111,69,total,682,0.473
111,70, coins,170,0.0974
111,70,total,1216,0.6964
111,72, coins,0,0
111,72,total,775,0.6573
111,75, coins,0,0
111,75,total,1090,0.4772
111,76, coins,0,0
111,76,total,1410,0.6642
111,77, coins,109,0.0837
111,77,total,700,0.5376
111,78, coins,0,0
111,78,total,102,0.0942
111,79, coins,230,0.1386
111,79,total,965,0.5813
111,83, coins,49,0.0302
111,83,total,751,0.4636
111,84, coins,69,0.0371
111,84,total,276,0.1484
111,87, coins,0,0
111,87,total,559,0.5324
111,88, coins,160,0.1077
111,88,total,635,0.4276
111,89, coins,0,0
111,89,total,533,0.2717
111,95, coins,0,0
111,95,total,562,0.4429
111,96, coins,0,0
111,96,total,515,0.2575
111,97, coins,90,0.038
111,97,total,1257,0.5311
114_2 ,1, coins,175,0.0614
114_2 ,1,total,429,0.1505
114_2 ,4, coins,0,0
114_2 ,4,total,408,0.1483
114_2 ,5, coins,180,0.109
114_2 ,5,total,289,0.175
114_2 ,6, coins,0,0
114_2 ,6,total,436,0.1468
114_2 ,8, coins,0,0
114_2 ,8,total,401,0.1419
114_2 ,9, coins,0,0
114_2 ,9,total,569,0.2059
114_2 ,10, coins,0,0
114_2 ,10,total,445,0.1598
114_2 ,11, coins,232,0.0899
114_2 ,11,total,369,0.143
114_2 ,12, coins,0,0
114_2 ,12,total,385,0.1494
114_2 ,16, coins,591,0.2213
114_2 ,16,total,234,0.0876
114_2 ,17, coins,0,0
114_2 ,17,total,413,0.1705
114_2 ,20, coins,0,0
114_2 ,20,total,433,0.143
114_2 ,21, coins,0,0
114_2 ,21,total,231,0.0749
114_2 ,22, coins,0,0
114_2 ,22,total,0,0
114_2 ,23, coins,0,0
114_2 ,23,total,283,0.112
114_2 ,24, coins,0,0
114_2 ,24,total,413,0.1875
114_2 ,28, coins,0,0
114_2 ,28,total,572,0.2101
114_2 ,29, coins,0,0
114_2 ,29,total,0,0
114_2 ,30, coins,0,0
114_2 ,30,total,430,0.1588
114_2 ,31, coins,0,0
114_2 ,31,total,259,0.1174
114_2 ,34, coins,0,0
114_2 ,34,total,383,0.1381
114_2 ,35, coins,0,0
114_2 ,35,total,103,0.0517
114_2 ,37, coins,0,0
114_2 ,37,total,344,0.1379
114_2 ,38, coins,0,0
114_2 ,38,total,500,0.2022
114_2 ,39, coins,0,0
114_2 ,39,total,336,0.1783
114_2 ,40, coins,0,0
114_2 ,40,total,447,0.1474
114_2 ,43, coins,0,0
114_2 ,43,total,0,0
114_2 ,44, coins,0,0
114_2 ,44,total,0,0
114_2 ,45, coins,198,0.0799
114_2 ,45,total,229,0.0924
114_2 ,47, coins,0,0
114_2 ,47,total,338,0.1896
114_2 ,49, coins,0,0
114_2 ,49,total,420,0.1606
114_2 ,50, coins,0,0
114_2 ,50,total,374,0.1648
114_2 ,51, coins,269,0.0955
114_2 ,51,total,424,0.1506
114_2 ,52, coins,0,0
114_2 ,52,total,137,0.0674
114_2 ,55, coins,0,0
114_2 ,55,total,300,0.1871
114_2 ,56, coins,0,0
114_2 ,56,total,302,0.1071
114_2 ,58, coins,0,0
114_2 ,58,total,389,0.1406
114_2 ,60, coins,0,0
114_2 ,60,total,442,0.2252
114_2 ,64, coins,0,0
114_2 ,64,total,485,0.1871
114_2 ,66, coins,211,0.1087
114_2 ,66,total,389,0.2004
114_2 ,67, coins,175,0.0875
114_2 ,67,total,433,0.2164
114_2 ,68, coins,0,0
114_2 ,68,total,482,0.2202
114_2 ,70, coins,0,0
114_2 ,70,total,363,0.1385
114_2 ,71, coins,331,0.1733
114_2 ,71,total,444,0.2325
114_2 ,72, coins,0,0
114_2 ,72,total,866,0.3532
114_2 ,73, coins,562,0.4287
114_2 ,73,total,207,0.1579
114_2 ,75, coins,0,0
114_2 ,75,total,278,0.1794
114_2 ,76, coins,0,0
114_2 ,76,total,765,0.2564
114_2 ,78, coins,0,0
114_2 ,78,total,467,0.1599
114_2 ,80, coins,160,0.0558
114_2 ,80,total,455,0.1587
114_2 ,82, coins,0,0
114_2 ,82,total,398,0.1396
114_2 ,83, coins,0,0
114_2 ,83,total,0,0
114_2 ,84, coins,0,0
114_2 ,84,total,446,0.1508
114_2 ,85, coins,258,0.0932
114_2 ,85,total,532,0.1921
114_2 ,86, coins,0,0
114_2 ,86,total,415,0.1598
114_2 ,87, coins,0,0
114_2 ,87,total,0,0
114_2 ,88, coins,0,0
114_2 ,88,total,373,0.221
114_2 ,89, coins,0,0
114_2 ,89,total,391,0.2018
114_2 ,90, coins,0,0
114_2 ,90,total,488,0.2398
114_2 ,91, coins,0,0
114_2 ,91,total,411,0.2406
114_2 ,93, coins,101,0.0497
114_2 ,93,total,378,0.1861
114_2 ,95, coins,0,0
114_2 ,95,total,788,0.309
114_2 ,96, coins,0,0
114_2 ,96,total,379,0.1484
114_2 ,99, coins,0,0
114_2 ,99,total,639,0.2008
155,1, coins,171,0.0571
155,1,total,623,0.2081
155,2, coins,240,0.0786
155,2,total,835,0.2734
155,3, coins,185,0.0655
155,3,total,588,0.2083
155,4, coins,398,0.1231
155,4,total,730,0.2259
155,5, coins,700,0.2333
155,5,total,1468,0.4892
155,7, coins,434,0.1433
155,7,total,587,0.1939
155,8, coins,187,0.0643
155,8,total,510,0.1754
155,9, coins,372,0.1225
155,9,total,850,0.28
155,11, coins,229,0.0699
155,11,total,551,0.1681
155,12, coins,149,0.0486
155,12,total,670,0.2186
155,14, coins,204,0.0662
155,14,total,1450,0.4708
155,15, coins,384,0.1296
155,15,total,379,0.1279
155,16, coins,388,0.1271
155,16,total,797,0.2611
155,18, coins,383,0.1306
155,18,total,1037,0.3537
155,19, coins,404,0.137
155,19,total,1141,0.3869
155,20, coins,295,0.0928
155,20,total,1089,0.3426
155,21, coins,212,0.0783
155,21,total,470,0.1737
155,22, coins,176,0.0546
155,22,total,370,0.1148
155,26, coins,168,0.0568
155,26,total,563,0.1902
155,27, coins,256,0.0863
155,27,total,1412,0.4761
155,28, coins,402,0.1382
155,28,total,1175,0.4041
155,30, coins,526,0.173
155,30,total,649,0.2134
155,32, coins,221,0.0774
155,32,total,585,0.2048
155,33, coins,218,0.078
155,33,total,927,0.3315
155,34, coins,0,0
155,34,total,623,0.1894
155,35, coins,0,0
155,35,total,657,0.22
155,37, coins,181,0.0622
155,37,total,621,0.2135
155,38, coins,144,0.05
155,38,total,527,0.183
155,39, coins,0,0
155,39,total,1522,0.5353
155,42, coins,277,0.0937
155,42,total,1911,0.6467
155,43, coins,152,0.051
155,43,total,590,0.198
155,44, coins,521,0.1719
155,44,total,867,0.2861
155,45, coins,0,0
155,45,total,967,0.3336
155,48, coins,368,0.1225
155,48,total,714,0.2378
155,51, coins,453,0.1565
155,51,total,1661,0.5739
155,52, coins,644,0.2424
155,52,total,1302,0.49
155,53, coins,621,0.2135
155,53,total,793,0.2727
155,54, coins,143,0.0484
155,54,total,656,0.2219
155,56, coins,273,0.0861
155,56,total,679,0.2142
155,57, coins,94,0.0335
155,57,total,695,0.2473
155,58, coins,0,0
155,58,total,1885,0.6248
155,60, coins,206,0.0723
155,60,total,1298,0.4553
155,61, coins,202,0.0671
155,61,total,745,0.2475
155,62, coins,214,0.0722
155,62,total,1284,0.4332
155,64, coins,139,0.0451
155,64,total,1900,0.6159
155,66, coins,148,0.0517
155,66,total,873,0.3048
155,67, coins,225,0.0809
155,67,total,629,0.2261
155,68, coins,333,0.1166
155,68,total,594,0.208
155,69, coins,116,0.0424
155,69,total,1079,0.3944
155,70, coins,383,0.1246
155,70,total,845,0.2748
155,72, coins,253,0.0845
155,72,total,539,0.18
155,74, coins,792,0.2531
155,74,total,1094,0.3496
155,76, coins,325,0.1078
155,76,total,867,0.2875
155,77, coins,150,0.0516
155,77,total,383,0.1318
155,78, coins,342,0.1224
155,78,total,1150,0.4117
155,79, coins,334,0.1052
155,79,total,548,0.1725
155,82, coins,97,0.0351
155,82,total,1017,0.3685
155,83, coins,235,0.0795
155,83,total,794,0.2687
155,86, coins,262,0.0937
155,86,total,958,0.3425
155,88, coins,220,0.0688
155,88,total,720,0.225
155,89, coins,106,0.0346
155,89,total,762,0.249
155,91, coins,798,0.2739
155,91,total,573,0.1966
155,93, coins,345,0.1168
155,93,total,1710,0.5791
155,94, coins,309,0.1129
155,94,total,984,0.3594
155,95, coins,131,0.0469
155,95,total,1611,0.577
155,96, coins,120,0.04
155,96,total,451,0.1502
155,97, coins,65,0.0233
155,97,total,817,0.2934
155,98, coins,278,0.0905
155,98,total,540,0.1757
155,100, coins,207,0.0693
155,100,total,1427,0.4779
210,4, coins,361,0.1247
210,4,total,1467,0.5066
210,6, coins,269,0.0854
210,6,total,892,0.2831
210,7, coins,262,0.0848
210,7,total,744,0.2407
210,9, coins,0,0
210,9,total,1003,0.3342
210,10, coins,122,0.0444
210,10,total,758,0.2761
210,11, coins,533,0.1851
210,11,total,725,0.2517
210,15, coins,347,0.1173
210,15,total,737,0.2492
210,18, coins,593,0.2072
210,18,total,1654,0.5779
210,20, coins,136,0.0489
210,20,total,1202,0.4324
210,22, coins,411,0.146
210,22,total,724,0.2571
210,23, coins,166,0.0565
210,23,total,606,0.2063
210,24, coins,0,0
210,24,total,513,0.1678
210,25, coins,292,0.1035
210,25,total,956,0.3389
210,26, coins,406,0.1354
210,26,total,589,0.1965
210,29, coins,126,0.0444
210,29,total,804,0.283
210,33, coins,543,0.1817
210,33,total,1077,0.3604
210,35, coins,124,0.0416
210,35,total,1182,0.3962
210,37, coins,0,0
210,37,total,642,0.2056
210,40, coins,157,0.0519
210,40,total,1077,0.356
210,42, coins,96,0.0337
210,42,total,1153,0.4043
210,43, coins,0,0
210,43,total,621,0.196
210,44, coins,114,0.0387
210,44,total,435,0.1478
210,45, coins,248,0.0831
210,45,total,709,0.2374
210,46, coins,320,0.1083
210,46,total,762,0.2579
210,47, coins,167,0.0549
210,47,total,541,0.1778
210,50, coins,0,0
210,50,total,1060,0.3375
210,51, coins,136,0.044
210,51,total,469,0.1516
210,54, coins,280,0.0963
210,54,total,1113,0.3827
210,55, coins,432,0.1567
210,55,total,1039,0.377
210,58, coins,0,0
210,58,total,897,0.2916
210,59, coins,0,0
210,59,total,795,0.2624
210,60, coins,121,0.0439
210,60,total,1305,0.4739
210,61, coins,152,0.0471
210,61,total,553,0.1714
210,65, coins,330,0.1211
210,65,total,1485,0.545
210,68, coins,138,0.0456
210,68,total,683,0.2258
210,69, coins,129,0.0417
210,69,total,878,0.2836
210,70, coins,294,0.1011
210,70,total,964,0.3314
210,71, coins,233,0.0799
210,71,total,1261,0.4323
210,72, coins,0,0
210,72,total,1065,0.3467
210,74, coins,151,0.0493
210,74,total,815,0.266
210,76, coins,0,0
210,76,total,714,0.2154
210,79, coins,121,0.0391
210,79,total,773,0.25
210,80, coins,275,0.0915
210,80,total,1143,0.3805
210,84, coins,381,0.1374
210,84,total,1002,0.3613
210,86, coins,0,0
210,86,total,536,0.1684
210,88, coins,0,0
210,88,total,926,0.3079
210,89, coins,150,0.0487
210,89,total,802,0.2606
210,91, coins,0,0
210,91,total,1044,0.3397
210,92, coins,0,0
210,92,total,1309,0.4253
210,93, coins,0,0
210,93,total,1041,0.331
210,94, coins,0,0
210,94,total,1390,0.4731
210,96, coins,144,0.0482
210,96,total,707,0.2365
210,97, coins,0,0
210,97,total,578,0.188
210,99, coins,136,0.0456
210,99,total,1267,0.4249
210,100, coins,0,0
210,100,total,799,0.2634
215,1, coins,123,0.0402
215,1,total,543,0.1775
215,2, coins,0,0
215,2,total,524,0.2138
215,3, coins,114,0.0416
215,3,total,403,0.1469
215,4, coins,0,0
215,4,total,197,0.0855
215,7, coins,32,0.0127
215,7,total,924,0.3664
215,8, coins,0,0
215,8,total,1041,0.4616
215,9, coins,188,0.0708
215,9,total,490,0.1844
215,12, coins,122,0.0416
215,12,total,693,0.2364
215,14, coins,0,0
215,14,total,587,0.1968
215,15, coins,170,0.0603
215,15,total,533,0.1891
215,16, coins,0,0
215,16,total,722,0.3095
215,17, coins,0,0
215,17,total,599,0.261
215,18, coins,75,0.0568
215,18,total,156,0.1182
215,20, coins,0,0
215,20,total,0,0
215,23, coins,207,0.0695
215,23,total,560,0.188
215,25, coins,118,0.0578
215,25,total,475,0.2325
215,28, coins,0,0
215,28,total,691,0.242
215,29, coins,0,0
215,29,total,387,0.1438
215,30, coins,0,0
215,30,total,0,0
215,32, coins,0,0
215,32,total,77,0.0462
215,34, coins,0,0
215,34,total,860,0.631
215,35, coins,0,0
215,35,total,531,0.1875
215,36, coins,0,0
215,36,total,748,0.239
215,37, coins,0,0
215,37,total,373,0.1383
215,39, coins,0,0
215,39,total,308,0.1529
215,44, coins,0,0
215,44,total,507,0.2842
215,45, coins,0,0
215,45,total,516,0.3028
215,46, coins,0,0
215,46,total,399,0.2204
215,47, coins,0,0
215,47,total,0,0
215,51, coins,0,0
215,51,total,402,0.1428
215,52, coins,0,0
215,52,total,301,0.1087
215,53, coins,0,0
215,53,total,0,0
215,54, coins,0,0
215,54,total,531,0.1932
215,55, coins,0,0
215,55,total,87,0.0312
215,58, coins,0,0
215,58,total,450,0.2531
215,60, coins,0,0
215,60,total,139,0.0537
215,62, coins,0,0
215,62,total,465,0.1561
215,63, coins,0,0
215,63,total,180,0.06
215,65, coins,0,0
215,65,total,612,0.2284
215,67, coins,0,0
215,67,total,726,0.4132
215,68, coins,0,0
215,68,total,290,0.1247
215,69, coins,0,0
215,69,total,101,0.0502
215,71, coins,0,0
215,71,total,642,0.5707
215,72, coins,0,0
215,72,total,0,0
215,74, coins,0,0
215,74,total,545,0.391
215,75, coins,0,0
215,75,total,403,0.1325
215,76, coins,0,0
215,76,total,0,0
215,79, coins,0,0
215,79,total,172,0.0622
215,80, coins,0,0
215,80,total,0,0
215,82, coins,188,0.1028
215,82,total,0,0
215,87, coins,0,0
215,87,total,357,0.133
215,89, coins,0,0
215,89,total,447,0.1909
215,90, coins,0,0
215,90,total,368,0.1487
215,91, coins,0,0
215,91,total,472,0.1685
215,92, coins,0,0
215,92,total,0,0
215,93, coins,0,0
215,93,total,535,0.1877
215,94, coins,0,0
215,94,total,410,0.1389
215,95, coins,262,0.1018
215,95,total,0,0
215,96, coins,109,0.0353
215,96,total,0,0
215,97, coins,1072,0.4483
215,97,total,0,0
215,98, coins,203,0.0828
215,98,total,0,0
215,100, coins,0,0
215,100,total,422,0.1416
225,1, coins,0,0
225,1,total,482,0.1486
225,2, coins,144,0.0444
225,2,total,435,0.1343
225,3, coins,283,0.0885
225,3,total,410,0.1283
225,4, coins,0,0
225,4,total,416,0.1303
225,7, coins,207,0.0649
225,7,total,400,0.1254
225,9, coins,0,0
225,9,total,358,0.1168
225,11, coins,0,0
225,11,total,464,0.1481
225,12, coins,350,0.1087
225,12,total,445,0.1382
225,14, coins,0,0
225,14,total,416,0.1382
225,18, coins,229,0.0754
225,18,total,392,0.129
225,19, coins,0,0
225,19,total,422,0.1401
225,20, coins,605,0.1995
225,20,total,566,0.1866
225,21, coins,194,0.0611
225,21,total,364,0.1146
225,22, coins,235,0.0734
225,22,total,363,0.1134
225,23, coins,189,0.0591
225,23,total,360,0.1125
225,27, coins,197,0.0629
225,27,total,292,0.0932
225,29, coins,526,0.1726
225,29,total,488,0.1602
225,31, coins,205,0.0691
225,31,total,325,0.1095
225,32, coins,280,0.0925
225,32,total,437,0.1444
225,34, coins,187,0.0583
225,34,total,506,0.1579
225,37, coins,192,0.0638
225,37,total,1139,0.3784
225,38, coins,262,0.0869
225,38,total,436,0.1447
225,39, coins,206,0.0721
225,39,total,730,0.2554
225,40, coins,350,0.1124
225,40,total,406,0.1303
225,41, coins,0,0
225,41,total,458,0.1454
225,42, coins,0,0
225,42,total,402,0.1367
225,44, coins,259,0.0856
225,44,total,395,0.1305
225,46, coins,208,0.0649
225,46,total,401,0.1252
225,49, coins,0,0
225,49,total,387,0.1276
225,55, coins,0,0
225,55,total,1070,0.3889
225,56, coins,277,0.0952
225,56,total,680,0.2336
225,58, coins,312,0.1032
225,58,total,437,0.1445
225,59, coins,238,0.0787
225,59,total,400,0.1323
225,60, coins,179,0.0589
225,60,total,435,0.1431
